,bioregionName,genus,genusCount,imageCount,rank,source,species,speciesCount,specimenCount,status,subfamily,subfamilyCount,subspecies,taxonName
51,Afrotropical,stigmatomma,0,0,species,specimen1.txt,ga07,0,12,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ga07
52,Afrotropical,stigmatomma,0,0,species,specimen1.txt,ga08,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ga08
53,Afrotropical,stigmatomma,0,21,species,worldants,impressifrons,0,9,valid,amblyoponinae,0,,amblyoponinaestigmatomma impressifrons
54,Afrotropical,stigmatomma,0,8,species,specimen1.txt,ke01,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ke01
55,Afrotropical,stigmatomma,0,0,species,specimen52.txt,kgac-mrac01,0,4,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma kgac-mrac01
56,Afrotropical,stigmatomma,0,4,species,specimen1.txt,mhng02,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma mhng02
57,Afrotropical,stigmatomma,0,8,species,specimen1.txt,mhng03,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma mhng03
58,Afrotropical,stigmatomma,0,6,species,specimen1.txt,na01,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma na01
59,Afrotropical,stigmatomma,0,76,species,worldants,pluto,0,9,valid,amblyoponinae,0,,amblyoponinaestigmatomma pluto
60,Afrotropical,stigmatomma,0,6,species,specimen1.txt,pluto_cf,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma pluto_cf
61,Afrotropical,stigmatomma,0,37,species,worldants,santschii,0,14,valid,amblyoponinae,0,,amblyoponinaestigmatomma santschii
62,Afrotropical,stigmatomma,0,0,species,specimen1.txt,st01,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma st01
63,Afrotropical,stigmatomma,0,8,species,specimen1.txt,tz01,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma tz01
64,Afrotropical,stigmatomma,0,4,species,specimen1.txt,tz02,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma tz02
65,Afrotropical,stigmatomma,0,4,species,specimen1.txt,tz03,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma tz03
66,Afrotropical,stigmatomma,0,0,species,specimen1.txt,tz06,0,6,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma tz06
67,Afrotropical,stigmatomma,0,0,species,specimen1.txt,ug01,0,13,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ug01
68,Afrotropical,stigmatomma,0,0,species,specimen1.txt,ug02,0,2,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ug02
69,Afrotropical,stigmatomma,0,0,species,specimen1.txt,ug03,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaestigmatomma ug03
70,Afrotropical,xymmer,0,0,species,specimen1.txt,(indet),0,37,indetermined,amblyoponinae,0,,amblyoponinaexymmer (indet)
71,Afrotropical,xymmer,0,4,species,specimen1.txt,afr01,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer afr01
72,Afrotropical,xymmer,0,4,species,specimen1.txt,bmnh05,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer bmnh05
73,Afrotropical,xymmer,0,0,species,specimen1.txt,cf01,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer cf01
74,Afrotropical,xymmer,0,0,species,specimen1.txt,ga01,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer ga01
75,Afrotropical,xymmer,0,75,species,worldants,muticus,0,31,valid,amblyoponinae,0,,amblyoponinaexymmer muticus
76,Afrotropical,xymmer,0,0,species,specimen1.txt,ug01,0,3,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer ug01
77,Afrotropical,xymmer,0,7,species,specimen1.txt,ugm01,0,1,morphotaxon,amblyoponinae,0,,amblyoponinaexymmer ugm01
78,Afrotropical,ampulex,0,4,species,specimen1.txt,compressa,0,3,unrecognized,ampulicinae,0,,ampulicinaeampulex compressa
79,Afrotropical,apis,0,22,species,specimen1.txt,mellifera,0,6,unrecognized,apinae,0,,apinaeapis mellifera
80,Afrotropical,apomyrma,0,4,species,specimen1.txt,(indet),0,2,indetermined,apomyrminae,0,,apomyrminaeapomyrma (indet)
81,Afrotropical,apomyrma,0,6,species,specimen1.txt,cf01,0,18,morphotaxon,apomyrminae,0,,apomyrminaeapomyrma cf01
82,Afrotropical,apomyrma,0,6,species,specimen1.txt,cf02,0,15,morphotaxon,apomyrminae,0,,apomyrminaeapomyrma cf02
83,Afrotropical,apomyrma,0,133,species,worldants,stygia,0,19,valid,apomyrminae,0,,apomyrminaeapomyrma stygia
84,Afrotropical,apomyrma,0,4,species,specimen1.txt,stygia_cf,0,1,morphotaxon,apomyrminae,0,,apomyrminaeapomyrma stygia_cf
85,Afrotropical,apomyrma,0,6,species,specimen1.txt,zm01,0,2,morphotaxon,apomyrminae,0,,apomyrminaeapomyrma zm01
86,Afrotropical,apterogyna,0,4,species,specimen1.txt,za01,0,1,morphotaxon,apterogyninae,0,,apterogyninaeapterogyna za01
87,Afrotropical,(dolichoderinae),0,0,species,specimen1.txt,(indet),0,20,indetermined,dolichoderinae,0,,dolichoderinae(dolichoderinae) (indet)
88,Afrotropical,axinidris,0,0,species,specimen1.txt,(indet),0,13,indetermined,dolichoderinae,0,,dolichoderinaeaxinidris (indet)
89,Afrotropical,axinidris,0,4,species,worldants,acholli,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris acholli
90,Afrotropical,axinidris,0,4,species,specimen31.txt,afrc-tz01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris afrc-tz01
91,Afrotropical,axinidris,0,4,species,specimen31.txt,afrc-tz02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris afrc-tz02
92,Afrotropical,axinidris,0,4,species,specimen31.txt,afrc-tz03,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris afrc-tz03
93,Afrotropical,axinidris,0,13,species,worldants,bidens,0,4,valid,dolichoderinae,0,,dolichoderinaeaxinidris bidens
94,Afrotropical,axinidris,0,4,species,specimen1.txt,cf02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris cf02
95,Afrotropical,axinidris,0,0,species,worldants,denticulata,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris denticulata
96,Afrotropical,axinidris,0,8,species,specimen1.txt,ga01,0,2,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris ga01
97,Afrotropical,axinidris,0,12,species,worldants,gabonica,0,3,valid,dolichoderinae,0,,dolichoderinaeaxinidris gabonica
98,Afrotropical,axinidris,0,4,species,worldants,ghanensis,0,5,valid,dolichoderinae,0,,dolichoderinaeaxinidris ghanensis
99,Afrotropical,axinidris,0,4,species,worldants,hylekoites,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris hylekoites
100,Afrotropical,axinidris,0,12,species,worldants,hypoclinoides,0,11,valid,dolichoderinae,0,,dolichoderinaeaxinidris hypoclinoides
101,Afrotropical,axinidris,0,4,species,worldants,kakamegensis,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris kakamegensis
102,Afrotropical,axinidris,0,4,species,worldants,kinoin,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris kinoin
103,Afrotropical,axinidris,0,8,species,worldants,lignicola,0,2,valid,dolichoderinae,0,,dolichoderinaeaxinidris lignicola
104,Afrotropical,axinidris,0,8,species,worldants,luhya,0,2,valid,dolichoderinae,0,,dolichoderinaeaxinidris luhya
105,Afrotropical,axinidris,0,8,species,worldants,mlalu,0,4,valid,dolichoderinae,0,,dolichoderinaeaxinidris mlalu
106,Afrotropical,axinidris,0,16,species,worldants,murielae,0,13,valid,dolichoderinae,0,,dolichoderinaeaxinidris murielae
107,Afrotropical,axinidris,0,4,species,worldants,nigripes,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris nigripes
108,Afrotropical,axinidris,0,4,species,worldants,okekai,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris okekai
109,Afrotropical,axinidris,0,4,species,worldants,palligastrion,0,1,valid,dolichoderinae,0,,dolichoderinaeaxinidris palligastrion
110,Afrotropical,axinidris,0,4,species,worldants,tridens,0,2,valid,dolichoderinae,0,,dolichoderinaeaxinidris tridens
111,Afrotropical,axinidris,0,0,species,specimen1.txt,ug01,0,7,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris ug01
112,Afrotropical,axinidris,0,0,species,specimen1.txt,ug02,0,7,morphotaxon,dolichoderinae,0,,dolichoderinaeaxinidris ug02
113,Afrotropical,ecphorella,0,4,species,worldants,wellmani,0,1,valid,dolichoderinae,0,,dolichoderinaeecphorella wellmani
114,Afrotropical,linepithema,0,71,species,worldants,humile,0,1502,valid,dolichoderinae,0,,dolichoderinaelinepithema humile
115,Afrotropical,ochetellus,0,91,species,worldants,glaber,0,149,valid,dolichoderinae,0,,dolichoderinaeochetellus glaber
116,Afrotropical,ravavy,0,0,species,specimen1.txt,(indet),0,2,indetermined,dolichoderinae,0,,dolichoderinaeravavy (indet)
117,Afrotropical,ravavy,0,0,species,specimen31.txt,afrc-za01,0,8,morphotaxon,dolichoderinae,0,,dolichoderinaeravavy afrc-za01
118,Afrotropical,ravavy,0,0,species,specimen31.txt,afrc-za02,0,4,morphotaxon,dolichoderinae,0,,dolichoderinaeravavy afrc-za02
119,Afrotropical,tapinoma,0,70,species,specimen1.txt,(indet),0,899,indetermined,dolichoderinae,0,,dolichoderinaetapinoma (indet)
120,Afrotropical,tapinoma,0,14,species,worldants,acuminatum,0,3,valid,dolichoderinae,0,,dolichoderinaetapinoma acuminatum
121,Afrotropical,tapinoma,0,4,species,specimen31.txt,afrc-gau-01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-gau-01
122,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb01,0,13,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb01
123,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb02,0,14,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb02
124,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb03,0,3,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb03
125,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb04,0,11,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb04
126,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb05,0,4,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb05
127,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb06,0,5,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb06
128,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb07,0,3,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb07
129,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb08,0,3,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb08
130,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb09,0,2,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb09
131,Afrotropical,tapinoma,0,0,species,specimen1.txt,afrc-mzb10,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-mzb10
132,Afrotropical,tapinoma,0,4,species,specimen31.txt,afrc-tz01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-tz01
133,Afrotropical,tapinoma,0,4,species,specimen31.txt,afrc-tz02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-tz02
134,Afrotropical,tapinoma,0,4,species,specimen31.txt,afrc-tz03,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-tz03
135,Afrotropical,tapinoma,0,4,species,specimen31.txt,afrc-tz04,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-tz04
136,Afrotropical,tapinoma,0,5,species,specimen31.txt,afrc-za01,0,28,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za01
137,Afrotropical,tapinoma,0,5,species,specimen31.txt,afrc-za02,0,13,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za02
138,Afrotropical,tapinoma,0,0,species,specimen31.txt,afrc-za03,0,4,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za03
139,Afrotropical,tapinoma,0,0,species,specimen31.txt,afrc-za04,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za04
140,Afrotropical,tapinoma,0,5,species,specimen31.txt,afrc-za05,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za05
141,Afrotropical,tapinoma,0,0,species,specimen31.txt,afrc-za06,0,5,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za06
142,Afrotropical,tapinoma,0,0,species,specimen31.txt,afrc-za07,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma afrc-za07
143,Afrotropical,tapinoma,0,12,species,worldants,albinase,0,3,valid,dolichoderinae,0,,dolichoderinaetapinoma albinase
144,Afrotropical,tapinoma,0,20,species,worldants,arnoldi,0,6,valid,dolichoderinae,0,,dolichoderinaetapinoma arnoldi
145,Afrotropical,tapinoma,0,9,subspecies,worldants,arnoldi,0,2,valid,dolichoderinae,0,tectum,dolichoderinaetapinoma arnoldi tectum
146,Afrotropical,tapinoma,0,0,species,worldants,carininotum,0,1,valid,dolichoderinae,0,,dolichoderinaetapinoma carininotum
147,Afrotropical,tapinoma,0,8,species,worldants,danitschi,0,2,valid,dolichoderinae,0,,dolichoderinaetapinoma danitschi
148,Afrotropical,tapinoma,0,8,subspecies,worldants,danitschi,0,2,valid,dolichoderinae,0,bevisi,dolichoderinaetapinoma danitschi bevisi
149,Afrotropical,tapinoma,0,12,species,worldants,demissum,0,21,valid,dolichoderinae,0,,dolichoderinaetapinoma demissum
150,Afrotropical,tapinoma,0,0,species,specimen52.txt,kgac-afr01,0,7,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma kgac-afr01
151,Afrotropical,tapinoma,0,0,species,specimen52.txt,kgac-afr02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma kgac-afr02
152,Afrotropical,tapinoma,0,0,species,specimen52.txt,kgac-afr03,0,2,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma kgac-afr03
153,Afrotropical,tapinoma,0,8,species,worldants,lugubre,0,2,valid,dolichoderinae,0,,dolichoderinaetapinoma lugubre
154,Afrotropical,tapinoma,0,4,species,worldants,luridum,0,1,valid,dolichoderinae,0,,dolichoderinaetapinoma luridum
155,Afrotropical,tapinoma,0,4,subspecies,worldants,luridum,0,1,valid,dolichoderinae,0,connexum,dolichoderinaetapinoma luridum connexum
156,Afrotropical,tapinoma,0,4,subspecies,worldants,luridum,0,4,valid,dolichoderinae,0,longiceps,dolichoderinaetapinoma luridum longiceps
157,Afrotropical,tapinoma,0,4,subspecies,worldants,luridum,0,1,valid,dolichoderinae,0,sokolovi,dolichoderinaetapinoma luridum sokolovi
158,Afrotropical,tapinoma,0,12,species,worldants,luteum,0,8,valid,dolichoderinae,0,,dolichoderinaetapinoma luteum
159,Afrotropical,tapinoma,0,24,subspecies,worldants,luteum,0,6,valid,dolichoderinae,0,natalicum,dolichoderinaetapinoma luteum natalicum
160,Afrotropical,tapinoma,0,152,species,worldants,melanocephalum,0,832,valid,dolichoderinae,0,,dolichoderinaetapinoma melanocephalum
161,Afrotropical,tapinoma,0,13,species,worldants,minimum,0,3,valid,dolichoderinae,0,,dolichoderinaetapinoma minimum
162,Afrotropical,tapinoma,0,16,species,worldants,modestum,0,3,valid,dolichoderinae,0,,dolichoderinaetapinoma modestum
163,Afrotropical,tapinoma,0,4,species,specimen1.txt,rsa01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma rsa01
164,Afrotropical,tapinoma,0,36,species,worldants,schultzei,0,12,valid,dolichoderinae,0,,dolichoderinaetapinoma schultzei
165,Afrotropical,tapinoma,0,0,species,specimen1.txt,ug01,0,4,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma ug01
166,Afrotropical,tapinoma,0,0,species,specimen1.txt,ug02,0,3,morphotaxon,dolichoderinae,0,,dolichoderinaetapinoma ug02
167,Afrotropical,technomyrmex,0,15,species,specimen1.txt,(indet),0,493,indetermined,dolichoderinae,0,,dolichoderinaetechnomyrmex (indet)
168,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb01,0,14,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb01
169,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb02,0,19,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb02
170,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb03,0,5,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb03
171,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb04,0,29,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb04
172,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb05,0,18,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb05
173,Afrotropical,technomyrmex,0,0,species,specimen1.txt,afrc-mzb06,0,3,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-mzb06
174,Afrotropical,technomyrmex,0,4,species,specimen31.txt,afrc-tz01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-tz01
175,Afrotropical,technomyrmex,0,4,species,specimen31.txt,afrc-tz02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-tz02
176,Afrotropical,technomyrmex,0,4,species,specimen31.txt,afrc-tz03,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex afrc-tz03
177,Afrotropical,technomyrmex,0,197,species,worldants,albipes,0,786,valid,dolichoderinae,0,,dolichoderinaetechnomyrmex albipes
178,Afrotropical,technomyrmex,0,64,species,worldants,andrei,0,75,valid,dolichoderinae,0,,dolichoderinaetechnomyrmex andrei
179,Afrotropical,technomyrmex,0,12,species,worldants,arnoldinus,0,4,valid,dolichoderinae,0,,dolichoderinaetechnomyrmex arnoldinus
180,Afrotropical,technomyrmex,0,12,species,worldants,camerunensis,0,7,valid,dolichoderinae,0,,dolichoderinaetechnomyrmex camerunensis
181,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga01,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga01
182,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga02,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga02
183,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga03,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga03
184,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga08,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga08
185,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga09,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga09
186,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga10,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga10
187,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga11,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga11
188,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga12,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga12
189,Afrotropical,technomyrmex,0,0,species,specimen1.txt,ga13,0,1,morphotaxon,dolichoderinae,0,,dolichoderinaetechnomyrmex ga13
190,Afrotropical,technomyrmex,0,12,species,worldants,hostilis,0,3,valid,dolichoderinae,0,,dolichoderinaetechnomyrmex hostilis
